id,date,h_humidity,h_temperature,a_humidity,a_temperature,a_voc,w_temperature,w_alarm
136353,2024-07-05 05:35:26.056520+00:00,45.0,27.3,45.8,26.5,155,23.3,False
136369,2024-07-05 05:55:27.075431+00:00,45.0,27.3,45.8,26.5,155,23.3,False
136387,2024-07-05 06:08:10.603511+00:00,45.0,27.2,45.8,26.5,155,23.6,False
136403,2024-07-05 06:18:11.009266+00:00,45.0,27.3,45.8,26.5,167,23.6,False
136419,2024-07-05 06:38:32.912919+00:00,45.0,27.3,45.8,26.5,173,23.4,False
136435,2024-07-05 06:48:33.405890+00:00,45.0,27.3,45.8,26.5,173,23.4,False
136451,2024-07-05 07:08:34.359046+00:00,45.0,27.3,45.8,26.5,169,23.3,False
136469,2024-07-05 07:16:35.753721+00:00,45.0,27.3,45.8,26.5,169,23.3,False
136485,2024-07-05 07:36:36.664549+00:00,45.0,27.3,45.8,26.5,167,23.3,False
136501,2024-07-05 07:46:37.087976+00:00,45.0,27.3,45.8,26.5,163,23.1,False
136517,2024-07-05 08:06:37.942947+00:00,45.0,27.3,45.8,26.5,173,23.0,False
136533,2024-07-05 08:16:38.396259+00:00,45.0,27.3,45.7,26.5,163,22.9,False
136551,2024-07-05 08:53:59.166909+00:00,45.0,27.3,45.7,26.5,163,23.0,False
136567,2024-07-05 09:08:59.857814+00:00,45.0,27.3,45.7,26.5,172,23.1,False
136583,2024-07-05 09:24:00.584125+00:00,45.0,27.3,45.8,26.5,171,23.1,False
136599,2024-07-05 09:39:01.242541+00:00,45.0,27.3,45.7,26.5,166,23.2,False
136615,2024-07-05 09:54:01.876039+00:00,45.0,27.3,45.8,26.5,165,23.4,False
136633,2024-07-05 10:09:15.973507+00:00,45.0,27.3,45.8,26.5,165,23.7,False
136649,2024-07-05 10:19:16.468403+00:00,45.0,27.3,45.8,26.5,169,23.8,False
136665,2024-07-05 10:39:17.365545+00:00,46.0,27.3,44.8,26.5,132,23.4,False
136681,2024-07-05 10:49:17.837078+00:00,43.0,27.2,43.8,26.3,111,23.3,False
136697,2024-07-05 11:09:18.792120+00:00,42.0,27.1,42.2,26.1,91,22.9,False
136717,2024-07-05 11:23:45.629039+00:00,41.0,26.9,41.7,26.0,83,22.8,False
136733,2024-07-05 11:33:46.158606+00:00,41.0,26.7,41.8,25.7,84,22.6,False
136749,2024-07-05 11:53:23.182553+00:00,42.0,26.6,42.1,25.6,83,22.6,False
136765,2024-07-05 12:04:21.778243+00:00,41.0,26.4,42.1,25.4,78,22.6,False
136781,2024-07-05 12:24:23.859030+00:00,41.0,26.4,42.0,25.4,74,22.6,False
136797,2024-07-05 12:34:24.348820+00:00,41.0,26.2,41.9,25.2,70,22.4,False
136813,2024-07-05 12:54:25.314715+00:00,41.0,26.1,41.7,25.1,67,22.4,False
136829,2024-07-05 13:04:25.787771+00:00,41.0,26.0,41.3,25.0,63,22.3,False
136845,2024-07-05 13:22:55.235985+00:00,41.0,25.9,41.3,25.0,69,22.2,False
136861,2024-07-05 13:33:55.751174+00:00,41.0,25.8,41.3,24.8,57,22.1,False
136877,2024-07-05 13:49:56.565384+00:00,40.0,25.7,40.6,24.8,45,22.0,False
136893,2024-07-05 14:09:52.050354+00:00,39.0,25.7,39.5,24.8,45,22.0,False
136909,2024-07-05 14:24:28.275599+00:00,39.0,25.6,39.3,24.7,46,22.0,False
136925,2024-07-05 14:36:57.372546+00:00,39.0,25.5,39.0,24.6,42,22.0,False
136941,2024-07-05 14:52:30.131583+00:00,39.0,25.5,38.8,24.6,37,22.0,False
136957,2024-07-05 15:09:30.948899+00:00,39.0,25.4,38.6,24.6,38,22.0,False
136973,2024-07-05 15:19:31.449713+00:00,39.0,25.4,38.7,24.5,45,21.9,False
136989,2024-07-05 15:38:02.026142+00:00,39.0,25.3,39.7,24.5,61,22.2,False
137005,2024-07-05 15:48:55.944735+00:00,40.0,25.3,40.1,24.5,59,22.3,False
137021,2024-07-05 16:09:33.551507+00:00,40.0,25.4,40.3,24.7,69,22.4,False
137037,2024-07-05 16:22:04.176306+00:00,40.0,25.4,40.4,24.8,55,22.4,False
137053,2024-07-05 16:35:05.187290+00:00,40.0,25.4,40.3,24.8,56,22.5,False
137069,2024-07-05 16:55:06.149101+00:00,39.0,25.4,39.2,24.9,59,22.5,False
137085,2024-07-05 17:05:06.651256+00:00,39.0,25.4,39.0,24.9,63,22.5,False
137101,2024-07-05 17:25:07.579614+00:00,40.0,25.5,39.8,25.0,67,22.6,False
137117,2024-07-05 17:31:37.893795+00:00,40.0,25.5,40.2,25.0,66,22.6,False
137133,2024-07-05 17:55:08.779533+00:00,40.0,25.5,40.2,25.0,72,22.7,False
137149,2024-07-05 18:06:39.307930+00:00,40.0,25.6,40.3,25.0,72,22.6,False
137165,2024-07-05 18:25:10.238466+00:00,40.0,25.7,40.1,25.1,71,22.7,False
137181,2024-07-05 18:35:06.065003+00:00,40.0,25.7,40.1,25.1,66,22.9,False
137197,2024-07-05 18:55:07.130413+00:00,40.0,25.7,40.0,25.2,60,22.9,False
137209,2024-07-05 19:09:42.609130+00:00,40.0,25.7,40.0,25.2,60,23.0,False
137225,2024-07-05 19:19:43.075168+00:00,40.0,25.8,40.5,25.2,72,22.9,False
137241,2024-07-05 19:39:43.939147+00:00,40.0,25.8,40.5,25.3,72,22.9,False
137257,2024-07-05 19:49:44.408101+00:00,40.0,25.8,40.5,25.3,71,22.9,False
137277,2024-07-05 20:04:44.722201+00:00,40.0,25.9,40.4,25.3,76,22.9,False
137295,2024-07-05 20:16:27.323838+00:00,40.0,25.8,41.2,25.4,84,22.9,False
137311,2024-07-05 20:36:28.326894+00:00,40.0,25.9,40.8,25.4,80,22.8,False
137327,2024-07-05 20:46:28.834909+00:00,40.0,25.9,40.6,25.4,81,22.8,False
137343,2024-07-05 21:06:29.919243+00:00,40.0,25.9,40.5,25.4,88,22.6,False
137361,2024-07-05 21:22:14.739570+00:00,40.0,25.9,40.6,25.4,73,22.6,False
137377,2024-07-05 21:32:15.286536+00:00,40.0,25.9,40.2,25.4,77,22.4,False
137393,2024-07-05 21:52:16.328227+00:00,40.0,25.9,40.4,25.4,70,22.4,False
137409,2024-07-05 22:02:16.851481+00:00,40.0,25.9,40.0,25.4,71,22.3,False
137425,2024-07-05 22:22:17.917031+00:00,40.0,25.9,40.0,25.4,72,22.2,False
137443,2024-07-05 22:41:01.700860+00:00,40.0,25.8,39.9,25.3,72,22.1,False
137459,2024-07-05 22:51:02.222977+00:00,40.0,25.8,39.8,25.3,71,22.0,False
137475,2024-07-05 23:11:03.146272+00:00,40.0,25.8,39.8,25.3,65,21.9,False
137491,2024-07-05 23:21:03.618683+00:00,40.0,25.8,39.8,25.2,71,21.8,False
137507,2024-07-05 23:41:04.519261+00:00,40.0,25.7,39.7,25.2,77,21.8,False
137523,2024-07-05 23:51:05.001624+00:00,40.0,25.7,39.6,25.2,71,21.8,False
137539,2024-07-06 00:11:05.967245+00:00,40.0,25.7,39.6,25.2,59,21.8,False
137555,2024-07-06 00:21:27.359128+00:00,40.0,25.7,39.6,25.2,65,21.8,False
137571,2024-07-06 00:31:27.815249+00:00,40.0,25.7,39.6,25.1,72,21.8,False
137587,2024-07-06 00:51:28.878873+00:00,40.0,25.7,39.7,25.1,71,21.8,False
137605,2024-07-06 01:06:30.585363+00:00,40.0,25.6,39.7,25.1,65,21.8,False
137621,2024-07-06 01:16:31.101121+00:00,40.0,25.6,39.7,25.1,70,21.8,False
137637,2024-07-06 01:36:31.975839+00:00,40.0,25.7,39.9,25.1,69,21.9,False
137653,2024-07-06 01:46:32.327370+00:00,41.0,25.6,40.1,25.1,75,21.9,False
137669,2024-07-06 02:06:33.254374+00:00,41.0,25.6,40.5,25.1,75,21.9,False
137687,2024-07-06 02:39:48.694719+00:00,41.0,25.6,40.7,25.1,78,22.1,False
137703,2024-07-06 02:54:49.398956+00:00,41.0,25.7,41.0,25.1,84,22.1,False
137719,2024-07-06 03:09:50.154573+00:00,41.0,25.7,41.1,25.1,86,22.1,False
137735,2024-07-06 03:24:50.852175+00:00,41.0,25.7,41.3,25.1,92,22.1,False
137753,2024-07-06 03:40:07.715030+00:00,42.0,25.7,41.4,25.2,95,22.3,False
137769,2024-07-06 03:50:08.198896+00:00,42.0,25.8,41.6,25.2,95,22.4,False
137785,2024-07-06 04:10:09.184570+00:00,42.0,25.8,41.6,25.2,104,22.4,False
137801,2024-07-06 04:20:09.714823+00:00,42.0,25.8,41.8,25.2,104,22.4,False
137817,2024-07-06 04:40:10.754456+00:00,42.0,25.8,41.8,25.2,98,22.4,False
137837,2024-07-06 04:50:38.596932+00:00,42.0,25.8,42.0,25.2,101,22.4,False
137853,2024-07-06 05:10:39.617323+00:00,42.0,25.9,42.0,25.3,99,22.3,False
137869,2024-07-06 05:19:14.258255+00:00,42.0,25.9,42.2,25.3,109,22.2,False
137885,2024-07-06 05:32:14.936039+00:00,42.0,25.9,42.2,25.3,105,22.1,False
137901,2024-07-06 05:52:09.776447+00:00,42.0,25.9,42.3,25.3,104,22.1,False
137919,2024-07-06 06:06:57.505141+00:00,42.0,25.9,42.5,25.3,105,22.3,False
137935,2024-07-06 06:16:58.011062+00:00,42.0,26.0,42.5,25.3,110,22.3,False
137951,2024-07-06 06:36:59.061473+00:00,43.0,26.0,43.5,25.3,115,22.5,False
137967,2024-07-06 06:46:59.600200+00:00,43.0,26.0,44.4,25.3,152,22.5,False
137983,2024-07-06 07:07:00.611022+00:00,47.0,26.0,47.5,25.4,151,22.5,False
138001,2024-07-06 07:22:45.434142+00:00,47.0,26.1,46.8,25.4,143,22.6,False
138017,2024-07-06 07:32:45.948040+00:00,47.0,26.1,46.7,25.4,139,22.6,False
138033,2024-07-06 07:52:46.983507+00:00,46.0,26.1,46.3,25.4,143,22.6,False
138049,2024-07-06 08:02:47.487670+00:00,46.0,26.1,46.1,25.5,141,22.6,False
138065,2024-07-06 08:22:48.501199+00:00,46.0,26.1,46.3,25.5,145,22.6,False
138083,2024-07-06 08:31:53.531682+00:00,46.0,26.1,46.1,25.5,145,22.6,False
138099,2024-07-06 08:51:54.420176+00:00,46.0,26.1,46.0,25.5,140,22.6,False
138115,2024-07-06 09:01:54.956594+00:00,46.0,26.2,45.8,25.5,137,22.6,False
138131,2024-07-06 09:21:55.899337+00:00,45.0,26.1,45.8,25.5,140,22.6,False
138147,2024-07-06 09:31:56.457934+00:00,45.0,26.1,45.6,25.5,128,22.7,False
138165,2024-07-06 09:47:57.232506+00:00,45.0,26.2,45.6,25.5,125,22.8,False
138181,2024-07-06 10:07:58.097761+00:00,45.0,26.2,45.5,25.5,134,23.1,False
138197,2024-07-06 10:17:58.549142+00:00,45.0,26.2,45.3,25.5,136,23.1,False
138213,2024-07-06 10:37:59.544847+00:00,45.0,26.3,45.2,25.6,130,23.5,False
138229,2024-07-06 10:47:59.981654+00:00,45.0,26.3,45.3,25.6,116,23.7,False
138245,2024-07-06 11:08:00.790486+00:00,45.0,26.3,45.1,25.7,119,23.9,False
138261,2024-07-06 11:18:01.268040+00:00,45.0,26.3,45.0,25.8,120,24.1,False
138277,2024-07-06 11:38:02.234561+00:00,44.0,26.3,43.4,25.7,84,24.1,False
138293,2024-07-06 11:48:02.641047+00:00,42.0,26.3,42.4,25.6,63,24.1,False
138309,2024-07-06 12:08:24.603252+00:00,41.0,26.1,40.2,25.5,38,24.2,False
138325,2024-07-06 12:18:25.060258+00:00,39.0,26.1,39.4,25.3,26,24.3,False
138341,2024-07-06 12:38:25.940110+00:00,39.0,25.9,38.1,25.3,11,24.3,False
138357,2024-07-06 12:48:26.421968+00:00,38.0,25.9,38.0,25.2,13,24.3,False
138373,2024-07-06 13:08:27.372776+00:00,38.0,25.7,37.7,25.1,6,24.1,False
138389,2024-07-06 13:18:27.746065+00:00,38.0,25.6,37.5,25.0,0,24.1,False
138405,2024-07-06 13:38:49.827309+00:00,38.0,25.5,37.3,25.0,3,24.0,False
138421,2024-07-06 13:48:50.189928+00:00,38.0,25.5,37.3,24.8,6,23.9,False
138437,2024-07-06 14:08:51.214353+00:00,38.0,25.3,37.5,24.8,14,23.9,False
138453,2024-07-06 14:18:51.683737+00:00,40.0,25.4,38.9,24.8,31,24.1,False
138469,2024-07-06 14:38:52.550271+00:00,41.0,25.5,41.6,24.9,45,24.5,False
138485,2024-07-06 14:48:52.984450+00:00,42.0,25.5,42.2,25.1,61,24.7,False
138501,2024-07-06 15:09:14.921352+00:00,43.0,25.7,43.1,25.2,61,25.0,False
138517,2024-07-06 15:19:15.397854+00:00,43.0,25.8,43.4,25.4,66,25.1,False
138533,2024-07-06 15:39:16.229600+00:00,44.0,25.9,43.3,25.5,67,25.3,False
138549,2024-07-06 15:49:16.693843+00:00,44.0,26.0,43.3,25.5,78,25.4,False
138567,2024-07-06 16:25:27.065760+00:00,44.0,26.1,43.5,25.7,78,25.6,False
138583,2024-07-06 16:40:27.818558+00:00,44.0,26.2,43.4,25.8,74,25.6,False
138599,2024-07-06 16:55:28.572074+00:00,44.0,26.4,44.6,25.9,84,25.6,False
138615,2024-07-06 17:10:29.274375+00:00,45.0,26.4,45.0,26.0,86,25.8,False
138631,2024-07-06 17:25:29.994477+00:00,45.0,26.5,45.1,26.1,97,25.8,False
138647,2024-07-06 17:40:30.709771+00:00,45.0,26.6,45.6,26.1,98,25.9,False
138663,2024-07-06 17:55:31.443743+00:00,45.0,26.6,45.0,26.2,101,25.9,False
138679,2024-07-06 18:10:32.144573+00:00,43.0,26.7,44.7,26.3,86,25.9,False
138695,2024-07-06 18:25:32.835862+00:00,41.0,26.6,40.3,26.2,48,25.6,False
138711,2024-07-06 18:40:33.576165+00:00,39.0,26.6,39.3,26.1,38,25.5,False
138727,2024-07-06 18:55:34.226877+00:00,39.0,26.4,38.6,26.0,25,25.3,False
138743,2024-07-06 19:10:34.939825+00:00,39.0,26.4,38.3,26.0,30,25.3,False
138759,2024-07-06 19:25:35.585424+00:00,39.0,26.2,39.0,25.8,35,25.4,False
138775,2024-07-06 19:40:36.292969+00:00,40.0,26.2,39.5,25.8,41,25.9,False
138791,2024-07-06 19:55:37.019074+00:00,41.0,26.1,40.3,25.7,50,26.4,False
138807,2024-07-06 20:10:37.678157+00:00,41.0,26.1,40.4,25.7,50,26.6,False
138823,2024-07-06 20:25:38.389036+00:00,41.0,26.0,40.6,25.7,50,26.4,False
138839,2024-07-06 20:40:39.051097+00:00,41.0,26.0,40.4,25.7,49,25.9,False
138855,2024-07-06 20:55:39.754775+00:00,42.0,26.0,41.8,25.7,71,26.2,False
138871,2024-07-06 21:10:40.421815+00:00,43.0,26.1,42.0,25.8,68,26.9,False
138887,2024-07-06 21:25:41.116516+00:00,43.0,26.2,42.1,25.9,62,27.2,False
138903,2024-07-06 21:40:41.813617+00:00,43.0,26.3,42.3,25.9,67,27.1,False
138919,2024-07-06 21:55:42.523980+00:00,43.0,26.3,42.5,26.0,70,26.6,False
138935,2024-07-06 22:10:43.251504+00:00,44.0,26.4,42.4,26.0,77,25.9,False
138951,2024-07-06 22:25:43.969943+00:00,44.0,26.4,42.7,26.0,76,25.4,False
138967,2024-07-06 22:40:44.652737+00:00,43.0,26.4,43.0,26.0,82,24.9,False
138983,2024-07-06 22:55:45.323407+00:00,43.0,26.5,43.4,26.0,75,24.4,False
138999,2024-07-06 23:10:46.002468+00:00,43.0,26.5,43.5,26.0,84,24.3,False
139015,2024-07-06 23:25:46.682597+00:00,44.0,26.5,43.8,26.0,72,24.0,False
139031,2024-07-06 23:40:47.386283+00:00,44.0,26.5,43.9,26.0,76,23.9,False
139049,2024-07-06 23:49:25.844568+00:00,44.0,26.5,44.1,26.0,76,23.6,False
139065,2024-07-07 00:09:26.850598+00:00,44.0,26.5,44.1,26.0,80,23.6,False
139081,2024-07-07 00:19:27.320318+00:00,44.0,26.5,44.3,26.0,77,23.5,False
139097,2024-07-07 00:39:28.249797+00:00,44.0,26.5,44.3,26.0,82,23.4,False
139113,2024-07-07 00:49:28.766213+00:00,44.0,26.5,44.5,26.0,78,23.4,False
139133,2024-07-07 01:03:44.384842+00:00,45.0,26.5,44.5,26.0,80,23.4,False
139149,2024-07-07 01:25:15.132813+00:00,45.0,26.5,44.6,26.0,74,23.4,False
139165,2024-07-07 01:37:16.079763+00:00,45.0,26.5,44.6,26.0,82,23.3,False
139181,2024-07-07 01:55:08.948916+00:00,45.0,26.5,44.5,25.9,92,23.2,False
139199,2024-07-07 02:07:57.570675+00:00,45.0,26.6,44.6,25.9,92,23.1,False
139215,2024-07-07 02:17:58.086140+00:00,44.0,26.5,44.5,25.9,83,23.1,False
139231,2024-07-07 02:37:59.036600+00:00,44.0,26.5,44.5,25.9,85,23.0,False
139247,2024-07-07 02:47:59.547833+00:00,44.0,26.5,44.5,25.9,97,23.0,False
139263,2024-07-07 03:08:00.534333+00:00,44.0,26.5,44.5,25.9,99,23.0,False
139279,2024-07-07 03:18:01.031399+00:00,44.0,26.5,44.5,25.9,98,23.0,False
139295,2024-07-07 03:38:02.008088+00:00,44.0,26.5,44.5,25.9,86,23.0,False
139311,2024-07-07 03:48:02.516504+00:00,44.0,26.5,44.5,25.8,82,23.0,False
139327,2024-07-07 04:08:03.532740+00:00,44.0,26.5,44.4,25.9,84,23.0,False
139343,2024-07-07 04:23:45.346962+00:00,44.0,26.5,44.4,25.9,74,23.0,False
139357,2024-07-07 04:39:39.842263+00:00,44.0,26.5,44.4,25.9,74,23.0,False
139373,2024-07-07 04:56:01.703391+00:00,44.0,26.5,44.3,25.9,75,23.0,False
139389,2024-07-07 05:06:02.173278+00:00,44.0,26.5,44.2,25.9,70,23.0,False
139405,2024-07-07 05:21:02.857145+00:00,44.0,26.5,44.1,25.8,71,23.1,False
139421,2024-07-07 05:36:03.576756+00:00,44.0,26.5,44.1,25.8,70,23.1,False
139437,2024-07-07 05:51:04.239072+00:00,44.0,26.5,44.0,25.8,68,23.0,False
139453,2024-07-07 06:06:04.934618+00:00,44.0,26.5,44.0,25.8,70,22.9,False
139709,2024-07-07 10:06:15.924257+00:00,44.0,26.5,43.9,25.8,63,23.1,False
139483,2024-07-07 06:22:01.717404+00:00,43.0,26.5,43.9,25.8,72,23.2,False
139499,2024-07-07 06:32:02.143168+00:00,43.0,26.5,43.7,25.9,81,23.5,False
139837,2024-07-07 12:06:21.607041+00:00,44.0,26.5,43.7,25.9,81,23.6,False
139531,2024-07-07 07:02:03.588710+00:00,44.0,26.5,43.7,26.0,82,23.9,False
139547,2024-07-07 07:22:04.531245+00:00,43.0,26.5,43.8,26.0,85,24.0,False
139563,2024-07-07 07:32:04.956828+00:00,43.0,26.5,43.7,26.0,83,24.2,False
139579,2024-07-07 07:52:05.856343+00:00,43.0,26.6,43.6,26.0,84,24.2,False
139595,2024-07-07 08:02:06.403250+00:00,43.0,26.6,43.5,26.0,74,24.3,False
139611,2024-07-07 08:22:07.368673+00:00,42.0,26.6,43.3,26.0,69,24.3,False
139627,2024-07-07 08:32:07.814537+00:00,42.0,26.6,43.0,26.0,70,24.4,False
139643,2024-07-07 08:52:08.808389+00:00,42.0,26.6,42.9,26.0,63,24.5,False
139659,2024-07-07 09:02:09.311363+00:00,42.0,26.6,42.8,26.1,58,24.6,False
139675,2024-07-07 09:22:10.231363+00:00,42.0,26.6,42.6,26.1,66,24.6,False
139691,2024-07-07 09:32:10.798547+00:00,42.0,26.7,42.7,26.1,66,24.7,False
139707,2024-07-07 09:52:11.663517+00:00,42.0,26.7,42.6,26.1,61,24.7,False
139725,2024-07-07 10:21:16.679827+00:00,42.0,26.7,42.6,26.1,70,24.7,False
139741,2024-07-07 10:36:17.392428+00:00,43.0,26.7,42.5,26.1,70,24.7,False
139757,2024-07-07 10:51:18.105860+00:00,42.0,26.7,41.7,26.1,68,24.8,False
139773,2024-07-07 11:06:18.836615+00:00,42.0,26.7,41.5,26.2,64,24.8,False
139789,2024-07-07 11:21:19.536133+00:00,42.0,26.7,41.2,26.1,66,24.9,False
139805,2024-07-07 11:36:20.241525+00:00,41.0,26.7,40.8,26.0,41,24.7,False
139821,2024-07-07 11:51:20.919118+00:00,40.0,26.5,40.0,25.7,23,24.4,False
139839,2024-07-07 12:10:01.670584+00:00,39.0,26.4,38.8,25.6,5,24.0,False
139859,2024-07-07 12:22:16.228048+00:00,37.0,26.1,37.0,25.3,11,23.9,False
139875,2024-07-07 12:36:37.356119+00:00,39.0,26.1,39.8,24.9,18,23.9,False
139891,2024-07-07 12:55:39.146914+00:00,39.0,25.7,40.2,24.8,27,23.9,False
139907,2024-07-07 13:05:39.618629+00:00,39.0,25.6,39.5,24.7,25,24.1,False
139923,2024-07-07 13:25:40.583744+00:00,38.0,25.5,38.9,24.7,7,24.2,False
139939,2024-07-07 13:36:01.963193+00:00,38.0,25.5,38.4,24.7,6,24.4,False
139955,2024-07-07 13:56:02.654968+00:00,38.0,25.4,38.0,24.7,10,24.4,False
139971,2024-07-07 14:06:03.053704+00:00,38.0,25.3,37.5,24.7,4,24.4,False
139987,2024-07-07 14:26:03.911430+00:00,38.0,25.3,37.7,24.7,3,24.4,False
140003,2024-07-07 14:36:04.394359+00:00,39.0,25.3,38.5,24.7,19,24.5,False
140019,2024-07-07 14:56:05.342621+00:00,39.0,25.5,38.7,24.8,22,24.6,False
140035,2024-07-07 15:06:26.871797+00:00,39.0,25.5,38.8,24.9,25,24.8,False
140051,2024-07-07 15:16:27.252568+00:00,39.0,25.5,38.8,25.0,17,24.9,False
140067,2024-07-07 15:36:28.192242+00:00,39.0,25.6,38.8,25.1,21,25.1,False
140083,2024-07-07 15:46:28.499459+00:00,39.0,25.7,38.9,25.2,30,25.3,False
140099,2024-07-07 16:06:29.508559+00:00,39.0,25.7,38.7,25.2,22,25.4,False
140115,2024-07-07 16:16:29.946518+00:00,39.0,25.7,38.9,25.3,38,25.4,False
140131,2024-07-07 16:36:51.748980+00:00,39.0,25.8,39.0,25.4,37,25.6,False
140147,2024-07-07 16:46:52.268126+00:00,39.0,25.8,38.6,25.4,37,25.6,False
140163,2024-07-07 17:06:53.073377+00:00,39.0,25.9,38.7,25.4,41,25.9,False
140179,2024-07-07 17:16:53.613017+00:00,39.0,25.8,38.6,25.5,51,26.1,False
140195,2024-07-07 17:36:54.419443+00:00,39.0,25.9,38.6,25.5,47,26.3,False
140211,2024-07-07 17:46:54.867671+00:00,39.0,25.9,38.5,25.6,38,26.4,False
140227,2024-07-07 18:06:55.752562+00:00,39.0,25.9,38.5,25.6,39,26.5,False
140243,2024-07-07 18:16:56.310147+00:00,39.0,26.0,38.5,25.7,59,26.5,False
140259,2024-07-07 18:36:57.076483+00:00,39.0,26.0,39.1,25.7,238,26.6,False
140275,2024-07-07 18:46:57.531944+00:00,39.0,26.1,38.8,25.7,128,26.6,False
140291,2024-07-07 19:06:58.513606+00:00,38.0,26.1,38.2,25.8,85,27.4,False
140307,2024-07-07 19:16:58.992976+00:00,38.0,26.1,38.2,25.9,75,28.4,False
140323,2024-07-07 19:36:59.956788+00:00,38.0,26.2,37.9,26.0,54,29.4,False
140339,2024-07-07 19:47:00.499213+00:00,38.0,26.3,37.8,26.0,48,30.1,False
140355,2024-07-07 20:07:01.500671+00:00,38.0,26.3,37.6,26.0,44,30.6,False
140371,2024-07-07 20:17:01.957729+00:00,38.0,26.3,36.9,25.9,18,30.5,False
140387,2024-07-07 20:37:02.958869+00:00,37.0,26.1,36.3,25.6,10,30.0,False
140403,2024-07-07 20:55:03.860611+00:00,36.0,25.9,35.7,25.5,6,29.5,False
140419,2024-07-07 21:05:04.320316+00:00,35.0,25.9,34.7,25.4,0,28.7,False
140435,2024-07-07 21:25:05.323589+00:00,36.0,25.7,34.9,25.4,11,27.6,False
140451,2024-07-07 21:35:05.877382+00:00,37.0,25.6,36.2,25.3,25,26.6,False
140467,2024-07-07 21:55:06.786007+00:00,37.0,25.6,36.9,25.3,34,25.8,False
140483,2024-07-07 22:05:07.201815+00:00,38.0,25.7,37.2,25.3,40,25.1,False
140499,2024-07-07 22:25:29.059075+00:00,38.0,25.7,37.5,25.4,46,24.6,False
140515,2024-07-07 22:35:29.557086+00:00,38.0,25.7,37.7,25.4,54,24.3,False
140531,2024-07-07 22:55:30.326392+00:00,39.0,25.7,37.8,25.5,66,24.0,False
140547,2024-07-07 23:05:30.813462+00:00,39.0,25.8,37.7,25.5,67,23.9,False
140563,2024-07-07 23:25:31.757648+00:00,38.0,25.8,37.4,25.5,53,23.6,False
140581,2024-07-07 23:51:54.238422+00:00,39.0,25.8,37.6,25.5,53,23.6,False
140597,2024-07-08 00:06:54.945049+00:00,38.0,25.8,37.5,25.5,56,23.5,False
140613,2024-07-08 00:21:55.567510+00:00,39.0,25.9,37.2,25.5,64,23.4,False
140629,2024-07-08 00:36:56.272456+00:00,38.0,25.9,37.0,25.5,63,23.3,False
140645,2024-07-08 00:51:56.967055+00:00,38.0,25.9,36.9,25.5,57,23.3,False
140661,2024-07-08 01:06:57.656193+00:00,37.0,25.8,36.6,25.5,41,22.9,False
140677,2024-07-08 01:21:58.369439+00:00,37.0,25.7,36.4,25.4,36,22.8,False
140693,2024-07-08 01:36:59.059542+00:00,37.0,25.7,36.5,25.3,50,22.7,False
140709,2024-07-08 01:51:59.786361+00:00,38.0,25.7,37.3,25.3,58,22.6,False
140725,2024-07-08 02:07:00.481450+00:00,38.0,25.7,37.6,25.3,63,22.5,False
140743,2024-07-08 02:25:22.341964+00:00,39.0,25.7,38.1,25.3,63,22.5,False
140759,2024-07-08 02:35:22.824511+00:00,39.0,25.7,38.4,25.2,67,22.5,False
140775,2024-07-08 02:55:23.820799+00:00,39.0,25.7,38.7,25.3,69,22.5,False
140791,2024-07-08 03:05:24.305771+00:00,39.0,25.7,38.8,25.3,72,22.5,False
140807,2024-07-08 03:25:25.330711+00:00,40.0,25.7,39.1,25.3,72,22.4,False
140827,2024-07-08 03:40:30.807304+00:00,40.0,25.7,39.3,25.3,72,22.4,False
140843,2024-07-08 03:47:05.473882+00:00,40.0,25.7,39.5,25.2,82,22.4,False
140859,2024-07-08 04:07:02.152395+00:00,40.0,25.7,39.6,25.3,76,22.3,False
140875,2024-07-08 04:23:07.407641+00:00,40.0,25.7,39.7,25.3,84,22.3,False
140893,2024-07-08 04:39:07.811199+00:00,40.0,25.7,39.9,25.2,84,22.3,False
140909,2024-07-08 04:49:08.327761+00:00,40.0,25.8,40.0,25.2,79,22.3,False
140925,2024-07-08 05:09:09.371457+00:00,40.0,25.8,40.1,25.3,87,22.3,False
140941,2024-07-08 05:19:09.944472+00:00,40.0,25.8,40.2,25.3,81,22.3,False
140957,2024-07-08 05:39:10.910944+00:00,40.0,25.8,40.2,25.3,85,22.3,False
140975,2024-07-08 05:51:36.602581+00:00,41.0,25.8,40.3,25.3,85,22.3,False
140991,2024-07-08 06:01:37.107685+00:00,41.0,25.8,40.4,25.3,87,22.3,False
141007,2024-07-08 06:21:38.167990+00:00,41.0,25.8,40.4,25.3,87,22.6,False
141023,2024-07-08 06:31:38.681239+00:00,41.0,25.9,40.4,25.3,96,22.9,False
141039,2024-07-08 06:51:39.731734+00:00,41.0,25.9,40.3,25.4,105,23.4,False
141057,2024-07-08 07:10:16.198497+00:00,41.0,25.9,40.4,25.4,105,23.9,False
141073,2024-07-08 07:20:16.599461+00:00,41.0,25.9,40.5,25.4,95,24.1,False
141089,2024-07-08 07:40:17.439548+00:00,41.0,25.9,40.5,25.5,93,24.3,False
141105,2024-07-08 07:50:17.861670+00:00,41.0,26.0,40.6,25.5,108,24.4,False
141121,2024-07-08 08:10:18.727089+00:00,41.0,26.0,40.8,25.5,99,24.3,False
141139,2024-07-08 08:17:20.053195+00:00,41.0,26.1,40.9,25.6,99,24.3,False
